rating,review
1.0,절대 가면 안 될 곳음식- 샐러드 디저트 괜찮음- 토마토 파스타는 양만 많고 맛이 안 베어있음집에서 만드는게 더 맛있음- 고구마 뇨끼는 메이플 시럽맛이라 흑당 음식같음서비스- 서빙은 괜찮음- 계산하는데 인터넷 안 되니 이체하라고 하는데 사과도 없고 카톡보고 있음. 손님들 입장할때 카드 계산 안 된다는 안내도 없음
1.0,카드 단말기 인터넷 연결이 끊겼다며 계좌이체로 결제 요구하는데 ㅎ 죄송하단 말 한 마디 없으시고. 현금영수증은 잘만 되네요? 소꿉장난 하듯 장사하지 마세요 시간 아까워서 그냥 갑니다그리고 고구마뇨끼 너무 달고 토마토 새우 파스타 간 하나도 안 되어있어요원래 리뷰 작성 안 하는데 제가 기억해두려고 씁니다샐러드랑 기본안주랑 피클이랑 디저트 맛있어요.소개팅 절대 안되고 웨이팅할 곳도 아님
5.0,이 가격에 이 맛이면 가성비 갑인듯. 재방문 의사 있음!
4.0,크리스마스 이브였는데도 자리가있어서 다행히 맛있게먹었어요다만 크리스마스이기에 많이바빠서 정신사나운느낌은 좀 들어서 아쉬웠으나 전반적으로 만족스럽네요 가게는 좁은편재방문의사 있음
5.0,"Wonderful! My friend and I really enjoyed it, and I think I would recommend this restaurant to all my friends who will go to Korea."
5.0,개맛있어용
1.0,ㅜㅜ긴머리 알바생분 기본교육부터 다시부탁드려요ㅜㅠ 네이버예약이랑 현장 예약이랑 따로받으면 안내해주시지.... 알바를 해본 입장으로 쿠션어가 무조건 해야된다고 생각하지만 현장대기는 어떻게 하냐고 여쭤보니 앞에 예약기기 사용하세요 짧게 말씀해주셔서 대기1번받고 기다리는데 3~40분 넘어 웨이팅 대기번호가 바뀌지 않고 다른 손님들만 받길래 기다리다 들어가서 여쭤보니 그제서야 네이버예약 우선...ㅎㅎㅎㅜ그럼 처음 저희들어갔을때 입장전에 말씀해주시지 그게 어려우셨나요....ㅜ 카페나 다른데서 기다릴수도 있었는데 너무 춥고 말씀해주시는 투도 기분이 나빴어요... 밖에서 보기엔.. 규모가 협소한 곳이라 알바생분이 급하지 않으셨을수도있지만 핸드폰만 계속하고 빈자리 테이블 정리도 안하시고ㅜㅜ 진짜 나쁜후기 잘안남기고 싶은데 알바생분 때문에 좋은날 기분만 망쳤네요!!!
2.0,예약후 방문했는데 예약시 어디도 한시간이라는 안내가없었고 입장시에도 따로 안내가없었는데 뒷 예약있다고 정리요구하네요너무 맛은 있었는데.... 기분이 별루..
4.0,뇨끼가 맛있었는데 가게 자체가 좁아서 그런지 주방에서 떠는게 좀 크게 느껴졌습니다. 조용한 분위기 보다는 좀 어수선했음 그리고 테이블 간격이 좀 좁은편
1.0,맛 없어요..양은 많음..근데 맛 없..간도 안맞고 테스트는 해보고 파는지..?
1.0,여유롭고 환상적인 홀서비스 & 말도 안나오는 기막힌 파스타맛
5.0,"너무너무 맛있었고 양이 정말 많더라구요여자 둘이서 메뉴 3개 시키려고 했는데, 직원분께서 양이 많다고 말려주셨는데 너무 감사했어요..두개도 다 못먹고 남겼거든요ㅋㅌㅋㅋ기본으로 1.5인분-2인분 정도로 나오네요가성비 갑인데 맛도 있고!!재방문 하려구요"
1.0,이런집때메 파스타 싫어함.. 리뷰는 다 알바인가대학생들이 갈만항곳이라는게 무슨말인지 알겠음.. 맛은 뭐평타치고 양이 엄청많기에..피자는 도우가..페스츄리….글고 파스타 뇨끼 이건 그냥 딥에서도 만들어먹을수 읶는 맛이다…. 돈아까움그리고 주방 카운터에서 수다좀 그만떨길.. 음식 나오기전부터 아차싶었음 ㅜㅜ 걍 친구들끼리 오픈 한거 같은 느낌임 ㅎㅎ그리고 자리 개좁고 분위기도 없음..
5.0,항상 웨이팅 있어보이던데 평일은 또 운 좋게 없어서 다녀왔습당 에피도있고 디저트도 있어서 알차게 먹을 수 있었어요ㅜㅜ 양이 어마무시한디 뇨끼도 되게 맛있고 무엇보다 크림이 진짜 극락입니더ㅜㅜㅜ로제 치즈랑 새우랑 같이 떠먹으니 징짜 맛났는데 담엔 투움바랑 성스파 도전해보고싶어요☺️☺️
5.0,뇨끼랑 봉골레랑 카프레제 샐러드 시켰는데 진짜 너무너무 맛있어서 감동받았어요... 직원분들도 친절하시고 에피타이저랑 디저트까지 섬세하게 챙겨주셔서 맛있고 기분좋게 먹고 나왔어요 ㅎㅎ 다음에 또 재방문 할 것 같습니다!! 특히 뇨끼 존맛이에요...
3.0,
5.0,
4.0,음~~ 여기 분위기도 good이고 마음에 들어요I am 맛있어~~다음에 또 올게요^^
5.0,분위기도 좋고 음식도 다 맛있어요!!특히 뇨끼가 완젼 맛있어요!직원분들도 친절하셔서 다음에 또 오고싶습니다!
5.0,오랜만에 성수동에 놀러와서 맛집찾다가 발견했는데 맛있고 가성비도 좋아요!! 마지막에 디저트도 주시고 같이 간 일행들도 다 만족했어요 ㅎㅎ 다음번에 재방문할게요 🤩!!
5.0,너무 귀엽고 아늑한 분위기에 끌려서 들어왔는데최애맛집 찾았습니다!! 피자 도우가 페스츄리라 안질리고 너무 맛있게 먹었어요..❤️ 재방문 무조건!!! 뇨끼 소스도 너무 부드럽고 트러플 향도 적당히 너무 좋았습니다.
3.0,"+ 재방문 후기:성수스파이시는 여전히 맛있으나, 감바스와 리조또는 개인적으로는 입맛에 맞지 않았습니다. 감바스는 버섯맛이 나며 기름지기만 했고 리조또는 간도 심심하고 밥알이 포슬포슬한게 낯설었습니당1번째 방문: 성수스파이시는 살짝 매운볶음짬뽕 느낌이었는데 맛있게 먹었어요! 새우도 많이 들어있어서 좋았습니다ㅎㅎ피자도 얇은 패스츄리피자라서 맛있게 먹었어요!에피타이저랑 디저트도 챙겨주셔서 맛있게 먹었습니다~ㅎㅎ"
1.0,"지난 번 방문 때 제가 컨디션이 안 좋아서 맛이 별로였나 싶어서 확인차 다시 가봤는데 여전히 아쉽네요. 성수 스파이시에서는 이유는 모르겠지만 짜파게티 스프 특유의 향이 강하게 나고, 서비스 디저트는 감사하지만 딱 생긴대로의 맛이 납니다... 앞으로 재방문은 없을 거 같아요. 아쉬웠습니다!"
5.0,근처에 돌아다니다가 그냥 들어온 곳인데 분위기 너무 좋고 성수 스파이시랑 뇨끼 너무너무 맛있어요!! ㅎㅎ
4.0,
4.0,"세에상에 맛이 진짜 좋아요!! 접시 설거지 할 뻔!!피자, 뇨끼 주문했는데 둘다 맛있고 에피타이저랑 후식 디저트도 넘넘 맛나요!!!근데 매장 바닥이 미끌미끌 끈적끈적… 해서 좀 별로 였는데 맛나게 잘 먹었어요! 직원분들도 다 친절해요!"
1.0,카카오 평점 4점대라서 갔는데 .. 진짜 ...뇨끼 진짜 내가 먹어본 뇨끼 중에 제일 맛있었고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ파스타 맛 정말 충격적 ㅋㅋ맛있네요 ^^~~ ㅋㅋㅋㅋㅋㅋㅋㅋ직원은 친절하셨어요 ..
1.0,"두번은 안올곳….리뷰 위에만 보고 들어왔다가 진짜 후회했어요. 대학생들이 올만한 파스타 집이라는 리뷰도 있던데 진짜 딱이에요ㅎㅎㅎㅎ……….. 저희가 먹던 베이컨 파스타에서 새우수염나왔는데, 가져가셨다가 다시 그대로 가지구 나오셔서는 요리하다 들어간거라고 불편하면 다시 만들어주겠다고ㅋㅋㅋ…ㅠㅠ넹 저희 비위좋아요ㅋㅋㅋ걍 대충먹고 나왔어요."
5.0,"맛, 가성비, 친절, 분위기 다 좋음. 주차 빼고 다 좋음.성수동에 차 가져오는거 자체가 실수기 때문에 그냥 다 좋음."
5.0,주차는 어렵지만 성수 특성상 주차는 어쩔수 없고파스타 양도 많고 맛있습니다!
5.0,처음으로 리뷰쓰는데 지금까지 먹은 양식 중 제일 맛있음 특히 에피타이저
4.0,양많아요 맛있구요
5.0,근처에서 회사 다니면 자주 올만한 맛집! 저는 회사 근처라서 거의 8번은 갔습니다ㅎㅎ 사람들 데리고 갈 때마다 다들 맘에 들어하는 곳~양도 많고 맛도 있어요. 매장은 작지만 분위기가 좋아요.
5.0,성수동 분위기 좋은 맛집파스타와 뇨끼를 시켜 먹었는데 전반적으로 다 맛있고 양도 많았음.가성비 굳특별한 날에 가면 정말 좋을 듯합니다.에피타이저와 후식을 모두 주는데 그 둘 또한 너무 맛있었음!!다시 갈 의향 있음 다음번에는 감바스를 먹어보고 싶음.
5.0,친구 소개로 오게 됐는데 우선 사장님과 직원분들도 정말 친절히 잘 대해주시고 서비스가 정말 좋았어요ㅠㅠ 그리고 제일 중요한 게 음식 퀄리티와 음식 양인데 이 가격에 이런 품질과 맛을 먹을 수 있다는 게 정말 좋았어요 진짜 여기 음식 하나하나 그냥 어느 가게에서라도 쉽게 먹어본 맛이 아니고 여기서만 먹고 느낄 수 있는 맛인 것 같아요 노래도 정말 분위기 있게 잘 틀어주시고 음식 나오기 전에 에피타이저와 먹고 나서 나온 디저트도 정말 고퀄리티에 너무 맛있었습니다!! 다시 올 의향 200% 있고 나중에 친구들이나 가족들이랑 다시 오려구요!!!! 정말 맛있게 잘 먹었습니다ㅎㅎ 세밀 진짜 강추입니다✨
4.0,크림맛을 좋아하면 세밀의 뇨끼 구만번 드세요. 진짜 맛있었습니다. 엄청 뜨거우니 조심하세요. 와인도 좋았고 분위기도 좋았습니다. 직원분들도 친절하셨어요.가게는 작아 휠체어는 출입하기 어렵겠습니다.
3.0,
3.0,딱 대학생들 갈만한 파스타집
5.0,최고서비스
3.0,음식은 남김없이 먹을정도로  평타. 냉동데워먹었을때의맛(지극히 개인적). 분위기는 여자들이 좋아할만한 힙한 분위기. 여성용. 그러나 마지막에 나오는 디저트는 👍
5.0,내가좋아하는 성수동 양식집
5.0,"매장 센스, 음식 맛, 정성들인 느낌  다 완벽정말 기분좋게 먹고 나왔어요무조건 재방문 💕"
5.0,남자친구랑 데이트 했어용뇨끼랑 성수스파이시 시켰는데 너무 맛있어서 깜짝 놀랐어용주변 테이블에서 다 뇨끼 드시길래 시켜봤는뎅크림이 꾸덕하고 찐한맛이라 남자친구가 넘 조아했어용 🤍🤍성수스파이시에 조개랑 새우도 사이즈가 커서 눈으로도 입으로도 맛있게 먹었습니다데이트 하신다면 꼭 추천하고 싶어용!!!!!나만 알고싶은 맛집 ㅠㅠ직원분들도 넘 친절하고 좋았습니다
2.0,다른 메뉴는 그냥 그랬는데 상그리아 정말 깜짝 놀랄 정도로 맛이..없네요ㅠㅠ 와인을 싼 걸 쓰시는지 과일을 싼걸 쓰시는지 단맛은 없고 밍밍하고 떫고 쓰기만 했어요.. 피자는 맛있었는데 일반 피자 생각하시면 안됩니다! 시럽 발린 패스츄리에 샐러드 올려진 느낌이에요. 뇨끼도 일반 뇨끼보다 쫀득함 덜하고 바삭한 스타일이니 참고하세요. 로제파스타는 정말 맛있었습니다!! 아 그리고 알바생이신거 같은데.. 사담하시는 게 너무 다 들려서 조금 불편했어요ㅠㅠ
5.0,파스타가 먹고싶어서 찾아보다가 찾은 찐맛집!세밀은 브레이크 타임이 없어서 너무 좋았어용파스타는 매콤하고 진짜 너무 맛있었고 피자도 도우가 패스츄리라 바삭하고 진짜 너무 맛있었어요칵테일이랑 와인도 있어서 데이트하기에 딱 좋을 것 같더라구용뇨끼가 유명하다해서 다음엔 뇨끼 먹으려구요👍❤️
5.0,성수 뇨끼 맛집!!!!!!!!!!!!성수 돌아다니다가 입구 인테리어가 귀여워서 들어왔는데 완전 맛집이에여🥹감바스랑 투움바도 완전 맛있는데 뇨끼 진짜 대바아아아아아ㅏ아아아아악 맛있어요다들 성수 가면 세밀 오만이천번가세오!!!!!!!!
5.0,세밀 와서 뇨끼 한 번 먹으면 다른 곳 가서는 뇨끼 못 먹어용 진짜 맛있어요 .. 🤤 그리고 토마토파스타 싫어하는 편인데 여기 새우토마토는 진리예요.. !! 옆에 분들 로스트포크 투움바..? 드시는 것 같던데 진짜 맛있어보였어용 담에 와서 그거 먹어보려구용 별을 다섯개밖에 못 주는게 아까운 맛집입니다 !!
1.0,"오픈시간 11시 30분이라고 해서 그 전부터 기다리고 있었는데 11시 30분에 문 반쯤 열고 나와서 오늘 12시 오픈이라고 통보하고 들어가네요. 조금 더 친절했으면 좋았을건데 많이 아쉬워요. 오픈시간이 늦어진 건 어쩔 수 없겠지만, 분명 그것보단 좋은 대처방법이 있지 않았을까 하는 생각이 드네요."
5.0,안쪽 자리 좋아요 에피타이저랑 후식도 괜찮네요
4.0,
4.0,조용하고 맛있었어요자리가 많지는 않아서 예약할 수 있었음 좋겠어요
