rating,review
2.0,우동 가격은 괜찮지만 딱 그정도 맛입니다.면빨도 쫄깃이 아닌 딱딱이고..줄서서 먹을 정도는 아니에요~
3.0,우동 나쁘지않았음 평범한 우동 맛자리가 협소해서 옆테이블이랑 너무 가까워서 좁고 불편하긴 했음
4.0,맛있고 친절합니다 근데 매장이 너무 더워요
5.0,"음식이 빨리 나오고, 맛있고, 친절, 적정한 가격 굿굿굿"
5.0,냉우동 원티어 입니다면발 쫜득쫜득 합니다가성비 좋습니다주말 저녁 6시30분 웨이팅 15분 있었습니다
4.0,쫄깃탱탱 마시써요 😃😃
5.0,매장 분위기도 좋고 가성비도 좋은데 맛도 있어요! 면이 정말 쫄깃해요 유부초밥도 맛있고 돈가스도 맛있었어요 ㅎㅎ 우동과 유부초밥이 자꾸 생각나서 성수 가면 한번씩 들러요
5.0,우동 면발 인정.
4.0,가조쿠와 붓가케 중엔 붓가케 추천합니다. 냉우동에 면발이 더 쫄깃해요. 대기없이 들어가서 맛있게 먹었어요!
3.0,"면이 맛있습니다. 기본에 충실한 맛입니다. 다만, 굳이 먹으러 찾아가지는 않을 것 같습니다."
5.0,붓카케 최고 ...👍🏻 방앗간처럼 들리게 되는 집
5.0,면발이 장난아니네요
4.0,"금요일 저녁에 방문해서 웨이팅 없이 들어갔습니다. 붓카케우동이랑 온타마붓카케 주문했고, 음식도 엄청 빨리 나와서 좋았습니다! 쫄깃한 면발이 너무 마음에 들었고 국물도 시원해서 좋았어요. 저렴한 가격에 면 양은 많아서 다 못먹었습니다 다음에는 따뜻한 우동 먹으러 재방문하고싶어요!! 직원분들도 정말 친절하십니다"
4.0,찐 일본인 스태프가 일하시는 우동전문점일본 3대 우동 중 하나인 사누키우동이 베이스라는데 안 가봐서 모르겠지만.. 기본 가조쿠우동은 짭짤하니 국물이 꽤 맛있고 면이 굵고 부드러운데다 쫄깃한 식감이 좋았음육육우동은 말 그대로 고기와 숙주 양이 많고 매콤한 국물맛이라 느끼한 게 싫으면 선택하기에 좋은 메뉴.지점이 여러 군데 있지만 맛은 다 비슷하다고..블루리본 맛집
5.0,붓카케 맛있습니다! 음식 나오는 데 시간이 좀 걸리는 편이라 사이드 시키시는 거 추천해요. 새우튀김 유부초밥 고로케 다 맛있습니다
5.0,
5.0,면이 진짜 맛있음굳이 타지에서 올 정도냐하면 잘 모르겠는데본인이 우동 좋아한다하면 와볼만함냉우동 강추
5.0,너무 맛있어요 굴튀김 니싱우동 유부초밥 시켰어요. 굴을 신선하고 큰걸 쓰는지 튀김 사이즈가 매우 크고 튀김옷은 두껍지만 하나도 느끼하지 않고 바삭하고 맛있어요. 튀김 어떻게 튀기는지 궁금할 지경이에요 너무 맛있음.. 니싱우동이 청어조림이 들어간대서 걱정반 도전반 마음으로 먹었는데 세상에 존맛존맛.. 시메사바같은 느낌인데 전혀 튀지 않고 우동과 너무 잘 어울려요. 거기에 유자껍질이 얇게 슬라이스로 들어가있는게 킥이에요.. 와 진짜 여기서 니싱우동을 안 먹는다? 사람이 아님우동면이 쫄깃하고 부드럽고 고소하고...츄베릅.. 지금까지 내가 알던 우동이 아닌 느낌... 게다가 양도 푸짐하고 진짜 별 다섯개 밖에 줄 수 없는게 슬플지경..
5.0,어머......다 맛있쟈나........?
5.0,여기 우동이랑 소바 존맛탱이에요...😘
5.0,우동 존맛돈카츠는 무난무난한듯
5.0,우동 맛있었어용 ㅎㅎ
5.0,부드럽고 쫄깃한 면발의 붓카케우동에따끈따끈한 아츠캉 사케의 미친 조합
3.0,맛있었어요.
2.0,그냥 그런우동
4.0,양이 좀 있는 사람은 무조건 면추가해야됨.저 사진이 추가한 사진.면 탱글하니 잘 먹었음.
4.0,면 쫄깃하고 넘 맛있
4.0,한양대 앞에서 심심할때 먹던 곳이였는데 성수동에도 있다니 반가워서 자주 먹어용. 우동은 맨날 가조쿠우동만 먹고... 사이드로 시키는 유부초밥이 별미에용.
5.0,면 쫄깃~ 양도 짱많~~~
5.0,혼밥러들 많음. 우동 전문점인데도 돈카츠 나쁘지 않음. 육육우동 국물 매콤해서 좋음.
3.0,매장이 시끄러웠던 기억.사이드 유부초밥이 맛있었음.
5.0,왕쫄깃 굳 아주 굳 우동이 아주 맛있어요더 유명해지지 마…! 아니 더 유명해져…!아니 유명해지지ㅏ..!
5.0,붓가케 면추가!
3.0,유부초밥이랑 우동 맛있음. 장어 덮밥은 좀 애매한듯.
1.0,가스오부씨 액(조미료)을너무 많이 넣은것 같음.
4.0,
5.0,냉우동맛집! 여름에 찾게되는 맛집이예요
4.0,가격 저렴하고 친절합니다
5.0,"어느 식당을 가도 잘 남기는 친구들이랑 한 끼 했는데, 다들 한 그릇을 비웠더라구요! 맛있었어용!!"
5.0,"서울, 특히 성수 한복판에 이정도 가성비의 우동이 있다는 것이 놀랍다 직접 만드는 쫄깃한 면이 일품붓카게 우동 주문했는데 많이 먹는 사람에게는 양이 좀 적을수 있을듯"
5.0,붓카케랑 고기들어있는메뉴 시켰는데 둘다 맛있었다. 특히 붓카케 더위먹어서 입맛없을때 생각날듯. 만족스러웠습니다👏
5.0,서울에서 이가격으로 이정도의 우동 먹는게 말이 안됨
5.0,냉우동 최고의 맛집 감칠맛이 미쳤어요방송 맛집에는 이유가 있다
5.0,
5.0,음식도 좋고 서비스도 괜찮은데 우동이랑 튀김을 같이 시켰는데 우동 나오고 튀김나오는데 시차가 있어서 좀 아쉽
5.0,우동 맛집이라고 알려져있지만 돈까스 도 훌륭합니다직원분들 친절
5.0,성수에서 간단하게 한끼할수있는곳 .맛은 평타.웨이팅 정도 중간정도
5.0,혼자 가기 좋아요.. 직원분들도 친절하셨고 음식도 맛있어요... 자주 가고 있습니다...🥹
3.0,면발 탱글맛과 양 평범새우튀김 가볍게 바삭하나 튀김옷과 기름에 쩌든 느낌
5.0,
4.0,맛은 그럭저럭이고 양도 많은 편임.대기인원은 많은데 종이에 전번 써놓고 기다리고 직원이 작은 목소리로 속삭이듯이 다음 차례를 불러서 차례를 놓치기가 매우 쉽다;; 근처에 있는 같은 이름의 메밀국수집을 추천합니다.
5.0,항상 믿고가는 우동가조쿠특히 냉우동 면발은 최고입니다.
5.0,가조쿠 추천추천!! 맛있어요 좋아하는 우동 2순위ㅎㅎㅎ
5.0,새우튀김 꼭 드세요..!!!
3.0,
5.0,리뷰 적었었는데 ! 사진 첨부할려고 다시 적어요원래도 가성비 좋았는데 곱빼기로 먹으니 넘 많아서 좀 남겼지만 남성분이라면 다 드실수 있는정도? 유부초밥도 맛있으니 시켜드세요! 담에 가면 튀김류랑 같이 먹고싶은맛😳
5.0,면 완전 쫄깃하고 맛있어요 👍
5.0,깊은 맛
5.0,가격 맛 G.O.A.T
5.0,가조쿠 우동 먹었어요. 가격도 괜찮고 깔끔하고 맛있어요! 직원분들도 친절하시고 식당도 청결했습니다. 다른 우동 먹으러 재방문 의사 있어요.
5.0,"사진에서 보던것처럼 예쁘진 않았지만양이 충분했고, 면발이 훌륭합니다.재방문 사진도 추가 ㅎㅎㅎ"
4.0,
5.0,붓가케 드세요. 뜨거운건 보통임붓가케 걍 찢었다.. 웬만해서 5점 안 주는데 5점
5.0,면발이 탱탱해서 넘 맛있어요.양은 적으니 유부초밥이나 고로케 시키시는 거 추천드려요! 유부초밥도 맛있더라고요 ㅎㅎ
4.0,가끔 가서 간단히 먹고싶은데 사람들은 매일 생각나나 웨이팅이 있어서 못머거
4.0,
4.0,
4.0,"붓카케우동, 가조쿠우동, 유부초밥 주문붓카케우동 면발이 쫄깃하다못해 질긴(?) 수준가조쿠우동은 나쁘지 않았어요웨이팅 오래할 정도의 맛집은 아니고바로 들어가서 먹으면 좋을 캐주얼한 집!근데 양이 적네요~~ 저도 부족했고옆테이블 여자고딩 2명이 1인1붓카케 먹은후가조쿠우동 추가하더라고요ㅎㅎ"
3.0,붓가케우동 맛있어요 근데 이걸 먹으러 여기 올것같진않고 근처에 있다가 붓가케 먹고싶을때 갈것같아요 7500원에 맛있게 먹을수있는맛! 면발 탱탱하고 쯔유도 감칠맛있어요
4.0,제주도에 우동 유명한 집 있거든요..거기만큼 면이 쫄깃하고 탱탱해요양이 조금 적다는거 빼면 만족해요!
5.0,우동맛이 거기서 거기지란 편견을 깨부수는 맛
3.0,붓가케(냉우동)가 가성비 좋다.사케동은 너무 빈약하다. 연어 얇고 연어 별로 들어 있지도 않고 와사비 폭탄. 와사비 좋아해서 망정이지 안 좋아했으면 화가 났을 듯하다.
5.0,냉우동에 새우튀김 추가 추천!따뜻한 것도 나쁘진 않았는데 냉우동이 더 맛있더라
3.0,
4.0,
5.0,
5.0,맛있어요 유부초밥도 그냥 흰쌀밥 이런게 아니였어요 냉우동   굿굿
4.0,냉우동(붓카케)이 면이 탱글탱글 쫄깃쫄깃 진짜 맛있음
2.0,아주 평범
3.0,적당히 먹을거없을때 좋아요냉우동이 좀만더 시원했으면 ㅜ
4.0,냉우동 진짜 맛있습니다
4.0,맛있어요! 냉우동 생각나면 먹으러올듯
4.0,붓가케우동 먹었는데 면이 맛있고 지금처럼 더울때 먹기 너무 좋아요-
5.0,
3.0,지인 추천으로 방문. 유부초밥이 맛있다고 하나 금방 떨어진다고 한다. 저녁에 방문 했으나 역시나 없었다. 일본인 알바생이어서 한국말이 서툴수 있다고 붙여져 있었는데.. 서툰데 아니고 그릇을 던지는 수준으로 불친절.기분이 굉장히 안좋았으나 우동이 맛있어서 더 짜증남. 다른 지점으로 방문해야지.
4.0,"면이 진짜 쫄깃,,두번 방문했는데요 처음 갔을땐 진짜 너무 맛있어서 또 와야겠다 했는데 두번째 방문에선 특별한 맛을 못 느꼈네요*면추가 필수 ! 양이 너무 적어요, 혼자 한 세그릇은 먹을 수 있을듯한 느낌,,,그리고 냉우동은 주문 필수~"
5.0,자주 애용하는 메밀 맛집 직원분들 모두 친절합니다
3.0,
5.0,
5.0,개존맛 친절
3.0,매장 깔끔하고 음식도 맛있는데그냥 편범한 우동같아요!개인적으로 기억에 남는 맛은 아니라고 느껴졌어욤
3.0,
2.0,직원 분들 너무 친절하십니다. 근데 우동은 그냥 그랬어요. 같이 가신 분도 맛이 없으셔서 많이 남기시고..제 우동의 새우튀김은 기름을 마니 먹고있었고 사이드메뉴들도 그랬어요.
4.0,붓가케가 맛있습니다
5.0,붓가케 면발 탱글탱글
4.0,붓가케 때문에 4점 줍니다. 나머진 별로.
3.0,"면은 확실히 일본에서 먹었던 맛과 흡사하고 아주 맛있으나, 육수는 싱겁기 그지없음굉장히 아쉽다"
3.0,비빔우동은 한양대점에서만 팔고 해당 지점에선 팔지 않아서 아쉬웠습니다 ㅠㅠ여긴 국물보단 면에 강세를 둔 것 같아요. 가조쿠우동은 가쓰오부시를 너무 오래 끓인건지 국물에 쓴맛이 났구요. 육육우동은 국물이 불고기 맛이 나서 호불호 갈릴것 같아요.붓가케우동이 유명한것 같던데 그걸 못먹어봐서 아쉽네요.
5.0,
5.0,"육육우동 먹었습니다! 너무 맛있었고, 직원분께서 친절하셔서 더 기분 좋은 시간 보냈습니다!"
3.0,
3.0,
3.0,면이 탱글탱글합니다. 가게에서 면을 직접 뽑는지 가게 한켠에 면과 밀가루가 놓여 있네요. 가격도 저렴한 편이에요.
4.0,붓카케 우동과 육육우동 맛있습니다. 다만 대식가인 저에게는 양이 살짝 아쉽습니다. (따봉)
5.0,
5.0,우동순삭
5.0,붓가케 야무지게 말아있죠? 모두 맛있지만 전 육육우동 추천합니다
5.0,
4.0,붓가케우동 쫄깃탱탱 맛있어요
5.0,존맛
5.0,우동도 괜찮은데 개인적으로 유부초밥이 넘 맛있었던☺️ 직원분도 친절하세요
5.0,맛있습니다 붓카게우동과 육육우동 좋았어요 면도 쫄깃쫄깃해요
3.0,그냥우동
5.0,이슬이 말을 믿으세요!
4.0,"연어덮밥이랑 우동, 돈까스 모두 기대이상직원분도 친절하셔서 기분 좋게 먹고나옴 :-)"
5.0,면이 정말 탱글탱글해요.. 다들 붓가케드세요
5.0,"카모남방, 니싱소바, 장어덮밥에하이볼 함께 먹었는데 정망 맛있네요예전 신사동에서 유명하다는 소바집 갔다가 실망해서, 불안한 마음에 갔는데 정말 너무 맛있네요생각나서 성수동 갈때면 또 갈예정입니다맛있게 잘멋었습니다"
3.0,정말 맛났음 면발도 쫄깃 하지만 먹을수록 물리는 경향
4.0,"육육우동과 유부초밥, 고로케 먹었어요우선 회전 빠르고 음식도 금방 나와요유부초밥 맛있고 육육우동도 시원 담백하니 맛있었어요(약간 달아요)"
5.0,"이동네 왔으면 무조건 가자. 돈까스 먹지 말고 우동 먹자. 새우튀김 우동도, 부카케 우동도 최고다. 우동먹자."
5.0,육육우동 안맵구 맛있어요! 달달한 느낌붓카케 살짝 간 센데 맛있고요유부초밥 적당한맛?새우튀김 맛있어요돈까스 토핑 양 많고 괜찮아요 여럿이 나눠드시길 ㅎㅎ
3.0,엄청 맛있진 않아도 우동이 그리울때 가면 좋은곳.
5.0,
5.0,
4.0,
5.0,우동 면발이 진짜 쫄깃하고 엄청 통통해요여름이라 좀더 얇다는데 겨울은 어떨지 너무 두근...
5.0,"우동 안좋아하는데,, 여긴 주기적으로 가야하는 곳.! 튀김들도 다 바삭하니 맛있고 우동면도 너무 쫄깃함.. 육육우동, 가조쿠우동, 붓카게우동 먹엇는데 붓카게가 젤 맛있음ㅠ 유부초밥은 왜때문인지 미숫가루맛이남 근데 존맛.."
5.0,"육육우동이랑 연어 두배 덮밥 먹었는데, 덮밥 먹는 도중에 우동이 나와서 먹느라 정신없어서 사진은 못 찍었네요.연어는 따로 먹으면 비린 맛이 좀 나는데 밥이랑 양파랑 고추냉이랑 같이 먹으면 세상 꿀맛입니다. 밥 한 숟갈 뜰 때마다 연어 한 점씩 올려먹어도 연어 남으니까 비싸더라도 연어 두 배로 드세요 꼭!육육우동은 우동 느낌보단 쌀국수?같은 느낌이 강해요. 진한 고기육수에 얼큰한 맛이 특이합니다.일본 분이 하시는 거 같은데 뭔가 찐맛집같고, 정말 맛있게 잘 먹었습니다!"
5.0,유부초밥 존맛탱이구 냉우동 쫀득하니 맛나요
5.0,붓카케우동에 면추가하고 새우튀김 한개 시켰어요양이 너무 많아서 다음에 가면 면추가 안할거에요맛 좋고 면 최고에요! 담에 또 갈래요 본점 안가도 돼요
4.0,가쓰오부시 쯔유 감사합니다. 텐카스 감사합니다. 면이 조금 아쉽지만 가격으로 다 용서가 됩니다.
5.0,
3.0,유부초밥 맛있고 먹을만한 우동이에요
3.0,리뷰보고 갔는데 그냥 보통이에요!유부초밥 맛있어요!
5.0,"여기 붓카케 진짜 맛있어요새콤달콤해서 질리지 않는 국무롸 쫄깃탱탱한 식감, 최애 붓카케 맛집입니다.연어덮밥 퀄리티가 매우 훌륭한진 모르겠지만 붓카케랑 같이 시켜 먹으면 넘 맛있어요!!!무엇보다 가성비도 좋아 갈때마다 들리게됩니다"
5.0,육육우동도 맛있지만...이곳의 찐은 붓가케우동입니다... 그냥 미쳤습니다...
5.0,냉우동 쫜득쫜득 미쵸따..
5.0,
5.0,맛있어요.
5.0,너무 맛있게 먹음.유부초밥은 이제껏 먹은것 중 가장 맛있. 간이 딱 맞음.우동도 짱 맛있네요. 다른 메뉴들도 모두 먹어보고 싶어집니다! 일하시는 분들 모두 일본인 가족이신 듯.
5.0,정말 면이 살아있고 점원도 친절하고 모든게 좋았습니다
