rating,review
2.0,별로.. 사진에보던 갤러리느낌❌그냥 카페에 그림 걸어논 정도..커피맛도.. 좀..그리고 불친절한..
5.0,여기 좋다~~~~~ㅇㅅㅇw
5.0,테라스 힐링굳
5.0,"밀크티 찐맛집이에요 ㅎㅎ 당분간 이거만 먹을듯여,,"
5.0,후기 좋아서 와봤는데 맘에 들어요라떼는 고소하기보단 약간 산미있는 편공간이 넓어서 좋고 따뜻한 가구 색감도 좋아요의자도 이쁜 학교책상의자같이 생겼는데 엄청 편해요여자직원분도 친절쓰
5.0,갤러리카페의 정석!!
5.0,인테리어도 맛도 분위기도 너무너무 좋습니다자주가는데 직원분들도 매번 갈때마다 항상 친절해서 좋습니다
5.0,바닐라빈라떼 맛있어요ෆ
2.0,"음료 대부분 맛있고 모던한 인테리어에 여유로운 분위기와 갤러리 구성이 좋아서 총 두번정도 방문했어요.다만 아쉬운 점은 직원들 응대 방식에 일관성이 없어서 부득이하게 긴 글 남깁니다.처음 이 카페에 갔을때는 남자직원 분 께서 직접 테이블로 음료 가져다 주시고 매우 친절히 대해 주셔서 편하게 다녀온 기억이 있어요. 그때는 동행인이 남자였구요.이번에는 동행인이 여자였고, 응대하는 분도 여자분이 있었습니다. 지난번과 다르게 음료를 직접 가져가라는 콜을 하셔서 좀 의아했지만 개인적인 이유가 있겠지 싶었어요.(매장에는 손님이 우리뿐). 그래도 뭔가 이상해서 나중에 오는 다른 손님들을 관찰을 해보니 여자들끼리만 온 팀에는 여전히 직접 가져가라하고 남자끼리 혹은 남자가 동행한 곳에는 몸소 가져다 주시더라고요.이런 방식이 단순히 우연의 일치인가 싶어서 여러 차례 지켜봤는데 그분만의 방식과 분명한 기준이 보이더군요.나중에 저희 테이블에 남자 동행인이 조인했는데 그때는 직접 가져다 주셔서 매우 놀랐습니다. 바로 한마디 하려다가 별로 말 안통할 거 같아서 동행인과 매우 황당해 하면서 카페를 나선 기억이 나네요.왜 그러시는지는 모르겠으나 일관성 있고 차별없는 서비스를 제공 할 여력을 갖추신다면 더 좋겠습니다."
5.0,
