rating,review
5.0,두번 방문!피자 맛집이에요 ㅎㅎ 맛있게 건강한 맛본점은 더 아늑한 느낌이에용
4.0,피자 맛잇어요
3.0,피클/식전빵 없음. 피자 도우 쫄깃해서 맛있음. 크림크림 조합은 비추 피클도 없어서 느끼…다른 메뉴가 궁금하긴 한데 그냥 다른 곳 가볼듯
5.0,피자 마싯서요ㅠ 도우 미쳤음 식고나서는 조곰 짰는데 따듯할때 피자도우를 느끼며 기냥 빨리 먹어치워야함ㅎㅎ
3.0,전반적으로 짜고 그저그럼...
5.0,핏자가 정말 맛있어요파스타도 맛있어요
5.0,"골목 안에 있어 초행이면 지도 필수, 맛없을수가 없는 메뉴 구성과 유니크한 구조"
5.0,바질페스토로 낼수있는 최고의 맛중 하나
4.0,피자 맛있게 먹었어요! 근데 가지그라탕은 그냥 그래요~ 예상한 맛이 아니라 그런가.. 저는 라구에 토마토소스를 좀 가미한 맛으로 기대했는데 그냥 다진고기 넣은 물컹한 가지맛? 튀긴가지 같지 않아요 가지를 찐 거 같은 맛이에요. 근데 피자도우 맛있어서 피자 먹으러 또 가고싶을 거 같아요
5.0,마스카포네 피자랑시금치 크림 파스타 조합 너무 좋다피클은 없고 할라피뇨 주는데 조금씩 잘라 먹으세요
4.0,마스카포네 피자는 정말 맛있는데 파스타 맛은 메뉴별로 맛 편차가 큰 편
4.0,맛 기복 없고 가격도 생각 외로 저렴함양은 세 명이 피자 두 개 시키면 적당함분위기 시끄럽지 않고 아늑해서 좋음
4.0,가지그라탕 5점 / 마스카포네 4점 / 아마트리치아나 2점
3.0,괜춘~ 분위기 굿피자는 좀 느끼
5.0,맛집 하나하나 맛있음 양 적은 게 더 좋음! 다양하게 먹을 수 있어서
5.0,맛있어요이 메뉴 그대로 가세요 후회 업습니다
5.0,
5.0,콜키지 프리라 너무 좋았어요음식도 맛있었습니다 가격도 좋아요피클이 없는건 약간 아쉬워요
2.0,쉬림프 까놀레니: 겉은 미지근하고 속은 차가웠다 원래 찬 음식인지 덜 데워서 나온건지 ...파스타: 면이 불어있고 면의 길이가 반쯤은 끊어져서 나옴피자: 메뉴 중 가장 나았으나 바질향은 거의 느낄 수 없었음전체적으로 많이 아쉬웠음
3.0,기다릴 정도는 아님! 피자랑 쉬림프 먹었음
5.0,피자 파스타 다 맛있어요
5.0,피자가 도랏음
5.0,친구 소개로 방문했는데 가성비 좋고 맛도 좋고즐거운 시간 보내고 왔어요.곧 또 방문할께요.
5.0,맛있어요!
5.0,맛있어요!! 분위기도 짱 - 19.3.3.방문역시나 맛있어요!! 양은 모르겠고 암튼 맛이 있으니 피자는 꼭들 먹고 가시와요 -22.10.1.방문
5.0,개존맛 다 맛있음 웨이팅 있음
5.0,찐맛집
3.0,
4.0,맛은 좋아요
5.0,
5.0,
5.0,마스카포네피자 너~무맛있어요ㅠㅡㅠ❤️
5.0,너무 맛있어서 감동했어요ㅜㅜ 다른곳에선 절대 못 먹는 특별한 맛이에요!그것보다 여직원분이 너무 친절하고 세심한 대응에 너무 편하게 먹고 좋은 공간이었어요!
5.0,쉬림프 까넬로니와 마스카포네 피자 맛있었어요 ㅜㅜㅜ
5.0,생각보다 쉬림프 어쩌고가 정말 맛있었어요!!!
5.0,
5.0,피자 개존맛
5.0,
5.0,마스카포네피자 진짜 정말정말 맛있어요
4.0,
5.0,마스카포네 피자가ㅠㅠ 미쳤어요ㅜ 로스트 비프도 맛있었구요!!! 감자가 중간 중간 씹히는 크기도 있어서 더 좋았어요ㅎㅎ 이번 주에만 마스카포네 피자 먹으러 세번 다녀옴ㅋㅋㅋ
3.0,
5.0,마스카포네피자 진짜 미쳤어요 ㅠㅠㅠ
5.0,후기 보고 시켰는데 리조또는 그냥 그랬는데 피자가 진짜 존맛 .. 피자 종류도 많아서 종류별로 다 먹어보고 싶음 ..
4.0,마스카포네 피자 맛있었어요!파스타는 평타였던거 같아요~! 양 많은편은 아닌데 간이 좀 셌구 양적은편이라 저희는 두개시켜도 조금 남았어요
5.0,마스카포네 바질피자는 정말 ..... 맛있음 ........
4.0,한 세 번 이상 방문한 것 같은데 갈 때마다 음식 맛 좋았음
5.0,"대존맛 버스놓쳐서 포장해온거 다 식었는데도 넘 맛있음,,, 피자도 맛있는데 가지그라탕이 ♬~♬♩입니다 꼭 드세여"
5.0,"찐 맛집이라 후기 남기러 왔어요,,마스카포네피자 시금치파스타 쉬림프까넬로니 시켰는데 다 맛있었어요특히 피자는 무조건 드시는걸로..."
5.0,마스카포네 피자 정말 맛있어요!!
5.0,맛있어요
4.0,피자먹을만함 치즈가 맛있었던거 같은 맛이 엄청 특색있고 그런건 모르겠다 분위기눈 짱좋음
5.0,어엄청 맛있네요. 기다가 콜키지 프리라니 최고!
5.0,
3.0,피자 도우가 맛있긴 했는데 다른 메뉴는 그닥.. 다른 가게와 차별점을 찾지 못했다 시금치크림파스타에 크랜베리가 들어가는 점은 독특했음 파스타 양이 적어서 피자 필수인듯.. 그리고 치즈가 조금 짰다
5.0,마스카포네 피자 진짜 존맛탱맛이 자극적이지 않고 담백한데 너무 맛있고.. 도우는 쫄깃함의 끝판왕
2.0,파스타보다 피자가 맛있었단 평 보고 가긴했는데 면이 정말...너무 별로였어요 면은 알덴테 정도로 익힌 것 같은데 그거랑 별개로 면이 떡져서 식감도 이상하고 간도 면이랑 재료랑 따로 놀고..분위기만 좋은 맛집..여기선 피자드세요
5.0,처음엔 명성에 비해 엄청 맛있진 않은데? 생각했는데 어느새 5번 넘게 가고있어요... 저 마스카포네 피자 맛이 자꾸 생각납니다그리고 가성비가 좋아요 피자 만원대 중반이고 콜키지가 무료에요! 그래서 와인 가져와서 즐길 수 있습니다 단 콜키지 할 경우 2시간인가 이용제한 있었어요무튼 성수에서 어디갈지 고민 별로 안하고 생각할수있는 맛집입니다
5.0,만 3년을 성수로 출퇴근하면서 몇십번은 간 것 같네요. 좋아하거나 잘보이고 싶은 사람과 가세요. 그러면 무척 사랑받을 수 있습니다 :)개인적으로는 마스카포네피자와 버섯오일파스타를 방문할 때마다 먹습니다.
1.0,배달말고는 먹으면안됨
4.0,"맛있어요!!! 마스카포네 피자는 진짜 먹어볼만한듯,,"
4.0,둘이서 마스카포네피자/가지그라탕/쉬림프까넬로니 먹었습니다. 쉬림프까넬로니가 저희에겐 최애 였습니다. 다른 피자와 파스타도 도전하러 재방문 할 예정입니다. 오랜만에 맛있게 먹었습니다
3.0,음식 맛 상당히 높은 부분~ 직원 분들 살갑지 않은 건 맛이 상쇄시키므로 다이죠부데스~ 근데 피클 같은 건 주면 좋겠음 크림소스는 아무래도 느끼쓰 하니까
1.0,피자랑 파스타 주문했는데 파스타는 엉뚱한 테이블에 갖다놓고 한참 기다려서 왜 안나오냐고 물어보니 주문누락..  잘못나온 테이블엔 음식 더갖다 주시면서 저희한테는 사과도 제대로 안하시더라구요 기분 나뻐서 안먹고 나왔습니다 안먹고 나간다니깐 그제서야 죄송하다고 하시는데 밥도 못먹고 연휴기분도 망치고 잘왔습니다 많이 파세요
4.0,맛있어요 가격도 나름 괜찮고 특히 페어링 가능한 와인들이 저렴해서 부담없이 먹을 수 있었음. 근데 메뉴 간들이 전반적으로 쎄고 올리브유를 많이 써서 느끼할 수 있긴 해요.
4.0,"바질피자 존맛탱,, 도우 엄청 쫄깃해요식으면 맛 없어지니까 빨리 드세욧저 만두같이생긴것도 소스가 존맛탱(이름 기억안남)"
2.0,"매운 홍합 어쩌구 파스타는 매콤하고 맛있었는데, 피자가 충! 격! 적으로 짜고 맛없습니다. 먹짱 두명이었는데 피자를 남기고야 말았습니다 (˘̩̩̩ε˘̩ƪ) 우엥"
5.0,음식이 정말 맛있어요~
3.0,음식이 치즈가 들어가서 그런지 .. 전반적으로 많이짭니다 .. ㅠㅠ 그리고 좀 많이 느끼해요..
3.0,Pizza & Eggplant Gratin
2.0,
5.0,"마스타포네 피자, 가지그라탕 추천"
5.0,화덕피자 안좋아하는데 여기서 먹고 마음이 변했어요...JMT
4.0,몇 번 더 갈만한 곳
5.0,맛있어요
2.0,너무 기대했나봐요. 대기 오래해서 들어갔는데ㅜㅜ유명하다는 마스카포네치즈는 그냥 그랬어요. 두조각부터는 확 느끼하더라고요. 바질 페스토도 쏘쏘그리고 전반적으로 간이 쎕니다. 도우만 먹으면 짠맛이 강하게 느껴질 정도
3.0,피자 가지그라탕 맛잇는데 둘다 짜요피자는 조금짬 가지그라탕 꽤 짬홍합은 안익음 파스타는 안짬짜요짜요
5.0,매장에서는 안먹어보고 쿠팡이츠로만 먹어봤는데 맛은 정말 최고에요!
1.0,남자직원분 주문도 제대로 못받으십니다실수해놓고는 미안하다는 말도 없이 뻔뻔하셨습니다
3.0,"가격, 분위기 괜찮고 피자 맛있습니다 와인 콜키지 프리도 너무 좋았어요근데 파스타가 짰습니다"
5.0,
4.0,마스카포네 피자는 맛있어용
5.0,
4.0,맛은 사실 기대보단 평범했지만 분위기도 좋고 친절하셨어요 방문할 만한 집
1.0,화덕피자맛을 느끼고자 방문하신다면 방문하지 않는걸 추천드립니다기본기인 마르게리타도 제맛을 못냅니다더불어 3호점 주방에 개를 안에 두고 조리하시는거보고 헛구역질 나올뻔했습니다주방에 동물이라니 전 여태 듣도보지도 못했습니다 주방장이 개념이 없는데 제대로된 피자맛이 나올리가...
4.0,
5.0,다시 가도 너무 맛있어요!!! 항상 맛있는 요리 해주셔서 감사해요!! 최애집인데 다음에 남자친구도 데려오려구요!!그리고 직원분들도 친절하게 응대해줘서 기분좋게 식사하구 나왔습니다~! 같이간 친구들도 최애 맛집이 되었네요!! 코로나 잘 극복하시고 항상 맛있는 요리 부탁드려요!!!!!
5.0,맛있었고요 주문받으셨던 여자 직원분이 완전 친절하셨어요. 덕분에 기분좋은 시간 보내고 왔습니다. 내부도 예쁘고 분위기도 좋습니다 재방문 의사 100이요~
5.0,일단 정말 친절하셨는데요!!??음식 재료부족하다고 안된다고 하셨다가 1인분만 재료손질 따로해드리겠다면서 만들어주셨는데 핵핵존맛탱입니다..진짜 엄청맛있어요 그냥 진짜 맛있어요 한시간기다려도 가세요 존맛탱 ㅠㅠㅠㅠㅠ 음식퀄리티가 대박입니다 너무맛있어서 후기남겨욧
3.0,직원분들은 태도가 영 띠꺼웠지만.. 맛있어요
5.0,
3.0,전체적으로 음식 간이 쎔 가지요리가 제일 안짜서 맛있었고 먹물뭐시기는 너무 짰음 마르게리따는 무난했고 파스타도 무난했는데 웨이팅할정도는 아닌것같아서 별 하나 더 뺌
1.0,남자직원 불친절했지만 맛있어서 또 갔는데 또 너무 불친절해서 동행인 모두 기분 망쳤어요.. 다신 가기 싫네요. 사장님과 여자직원분은 친절하신데 남자 직원들 왜 계속 쓰시는지ㅠㅠ
3.0,생각보다 별로얐어요.. 그냥 평범한데 음식도 늦게 나오고.. 음 그냥 평범
5.0,너무 맛있어요
3.0,가지그라탕 추천까르보나라도 나쁘지 않고피자는 짜요
2.0,음식 비주얼은 예쁘나 정말 짜요 음식에 소금을 실수로 쏟은듯한 염도.. 메뉴 세개먹었는데 전부...
1.0,남자 알바생 바꾸세요ㅠ불친절. 가게 격 떨어뜨림
4.0,너무 맛있었어요. 바질페스토피자랑 아마트리치아나 시켰는데 조합이 굿굿 다음에는 다른 메뉴를 먹어보고 싶어요.
2.0,아마트치?파스타 먹을만함.버섯리조또 쒯더뻒. 토할뻔마르게리따 쏘쏘. 근데 돈주고 사먹을건 아님조용하게 와인만 마실거면 여기 가고맛있는 음식 먹으려면 편의점 가세요결론 : 다신 안옴
4.0,메뉴가 빨리 나오고 바질페스토 마스카포네 피자는 한번 먹어볼만 했어요. 아라비아타는 취저 탕탕
4.0,꽤 괜찮음 근데 넘 어두움
5.0,버섯오일파스타 &  가지그라탕 맛있어요!
5.0,
2.0,추천으로 왔는데 어마어마한 웨이팅하지만 협소한 가게에 테이블만 우겨넣어서 의외로 입장은 빨랐다 알바생이 매니저한테 혼난건지 옆테이블 그릇치우는데 접시 깨려고 작정한 줄 안 그래도 좁은데 사람 우겨넣어서 시끄럽고 조명 어둡고 .. 재방문 의사 없음. 피자는 맛있다!
2.0,나의 최애 피자집이......... ㅠㅠ 평들 보고 설마하고 그냥 갔는데 진짜.... 너어어어어어무 짜요.. 왜 이렇게 됐지..?  너무 아쉬워서 카운터에 말하고 왔어요.. 제발 예전으로 돌아오기를..
1.0,짜요........ 정---말 짜요... 입에 넣는 순간 내가 소금을 먹으러 온건지 피자를 먹으러 온건지 헷갈립니다. 소금맛 밀가루 드셔보셨나요. 궁금하면 오세요. 짠맛 빼면 맛은 있어요. 하지만 짭니다.
2.0,어두운 분위기에 저려미 와인이 많아 낮에 와인한잔 하기에 좋은 레스토랑. 여자알바생은 불친절..다른 리뷰대로 찾아와서 웨이팅 할 정도는 아님. 마르카포네피자의 첫 한입의 여운이 있는 정도. .
1.0,어어엄청 짜요..... 소금에 절인거 먹는줄맛은 있는데 너어어무 짜요물 한병 순식간에 뚝딱 ^^... 물 맛집입니다
1.0,맛도 별로 서비스도 별로다섯시 오픈 맞춰서 왔고 매장 비어있는데무조건 안쪽부터 손님들 그냥 차례대로 채워넣는 느낌;관광버스 내려서 온줄 알았어요테이블 간격도 좁고 조명은 어둡고그냥 대학가에 있는 저렴한 파스타집 느낌
4.0,
1.0,맛도 그저그렇고 서비스도 좋지 않습니다. 맛집이래서 기분 좋게 기다리고 들어갔다가 기분만 상해서 나왔어요. 테이블 안내나 메뉴 설명도 없고 주문이 밀리는 것에 대한 설명도 없습니다. 메뉴 서빙도 테이블 위에 턱턱. 좀 당황스러웠습니다.
3.0,전체적으로 무난하게 맛있었음. 토마토 파스타 매운거 먹었는데 매운거 잘 못먹는 나에겐 조금 매웠음근데 서빙하는분 마스크를 끼는척만 하시는 이유는 모르겠음 (그냥 턱받이처럼 하고 다니질 마시던가....아님 아예 하고다니시던가;)
5.0,정말 맛있었어요. 가격도 저렴해서 가성비도 좋고. 가지그라탕 쉬림프까넬로니다 리치아나파스타 다 맛있어요.
1.0,바질피자 맛있다 해서 갔는데 너무 느끼해서 치즈 다 걷어내고 먹었어요 알리오 올리오는 진짜 제가 이제껏 먹어봤던 파스타 중에 가장 맛없었습니다...
4.0,미역 들어간 리조또가 독특하고 맛있다
4.0,4/5점먹물리조또랑 마르게리따가 맛있었당+ 콜키지 프리!
4.0,"음식 맛 으로만 보면 4이상인데밑에 분 이야기 처럼 피클이나 할라피뇨 정도는 주시면더 좋을 것 같아요 ㅎㅎ 생각보다 많이 기다린 건 아니었는데브레이크 시간 전까지 식사 마쳐야 하는 점이 시간을 애매하게 도착한건가 싶게 고민하게 되더라고요.대기 하고 혹시 너무 늦게 연락이 오면 식사 하는데 삼십분 정도 라고 치면 정말 후다닥 먹는 느낌이고, 시간 내서 갔는데 아쉬운 점은 그거 였던거 같네용. 맛만 생각하면 넘나 훌륭해요!!"
2.0,웨이팅할만한 맛은 절대아님..
3.0,쏘쏘?두시간기다려서먹었어요..주말1시에가니 정확히 음식나오기까지 2시간..3시타임쯤되니깐 아이러니하게 제 뒤에 27팀 대기 맛은있지만 2시간 기다릴만한 맛은아니예요!
5.0,너무 맛있는데 가격도 위치 생각하면 저렴한 편. 서울에 이런 곳이 많았으면 좋겠다.
5.0,좋아요~직원분 친절당근수프 맛나용
4.0,비교적 저렴한 가격에 맛있는 음식을 먹을수 있어서 좋아요가게 분위기도 좋습니다
5.0,개인적으로 쉬림프까넬로니를 강력히 추천합니다
2.0,"우선 종업원의 서비스가 최악이었습니다. 좁은 가게에서 단가있는 음식임에도 불구, 물은 셀프에 페이퍼냅킨조차 놓여있지 않다니 놀랍습니다.봉골레파스타에 제대로 그라인더로 갈리지 않은 통후추와 투머치한 고추로 인해 조개향이나 풍미가 전혀 느껴지지가 않았습니다.마르게리타피자는 시판토마토소스와 같은 자극적인 맛에 모짜렐라와 바질의 향을 느낄수 없었구요.도우는 굉장히 맛있었습니다."
4.0,저렴하고 고퀄이에요 가성비 굿굿특히 콜키지 프리가 너무 좋네요
5.0,맛 가격 양 모두 만족
4.0,요리하시는 분이 흡연 하실 수도 있죠창가자리 앉았는데담배연기 다 들어와서 다 마셨습니다.포크랑 숟가락이 더러웠습니다.친절하시고 음식은 맛있게 잘먹었습니다
4.0,와인 콜키지 프리가 되는 분위기 좋은 곳!피자와 가지요리도 너무 맛있다^^다시 기회 되었을때 가고 싶음ㅎㅎ
5.0,맛있었어요... 또갈거에요...
5.0,"월요일 이른 저녁 식사로 충분했습니다. 바질과 치즈 향만으로 피자의 완성도가 높았고, 햄과 볶은 버섯의 향이 진한 스파게티로 즐거운 식사를 마쳤습니다. 다른 음식들도 맛 보고 싶네요^^ 건물은 구옥을 변형한 형태로 분위기가 좋았습니다."
5.0,"여기 존맛탱 ㅠ콜키지 프리여서 와인을 가져갔는데, 무료인게 민망할정도오 셋팅을 잘해주셨다.   ㅠㅠ음식은 정말 배찢"
4.0,쉬림프 까넬로리랑 마스카포네 피자 먹었어요. 둘 다 맛있었지만 특히 피자가 너무 맛있어서 다음에 또 먹으러 오려구요!!! 분위기도 조용하고 아늑한느낌이라 좋았습니다.
1.0,정말 별로였어요웨이팅 한시간 기다려야한다고 해서 한시간있다가 갔어요 전화주면 오라고 했지만 언제 전화올지도 몰르고 멀리가기도 그렇고 시간도 다된거같고해서 갔어요 그런데 삼십분뒤에 주방 마감이라서 식사 어렵다고 하더라고요? 그럼 전화를 해줘야하는거 아니었을까요 저녁식사 하려고 한시간기다리고 밥도 못먹고 쫓겨나서 기분이 참 많이 상했습니다 고객응대 최악이었습니다
4.0,직원분이 너무 친절하셨고 어울리는 와인도 추천해주셨어요~ 리조또가 정말 맛있더라구요!ㅎㅎㅎㅎ분위기도 좋아용
5.0,리뷰보고 걱정했는데 기대이상의 맛이에요 다음에 가지 그라탕 먹으러 또 오겠습니다
4.0,맛있는데 피클같은거 주시면 좋을 것 같아요!ㅇㄹㅇㅇㄹㄹㄹㅎㅎㄹ
