rating,review
5.0,"저녁에 혼밥하기 너무 좋은 곳이에요! 양도 적당하고 직원분도 친절하셨습니다 :) 특히 성수는 한 끼에 15,000원 뚝딱인 곳이 많은데 저렴한 가격에 좋은 퀄리티의 식사를 할 수 있어서 좋았어요."
4.0,무난무난 맛있고 성수인데 가격이 착함그리고 저녁에 반주 맥주도 줘서 참 좋은거 같음
5.0,점심시간 웨이팅이 조금 있었지만 직원분들에 응대가 친절해서 기분 좋게 식사할 수 있었어요! 다양한 부위 연어덮밥을 먹을 수 있어서 행복한 점심 시간 이었어요~! 명란크림우동이라 야끼모찌 먹으러 또 와보고 싶어요:)
5.0,규동이 진짜진짜 맛있다감자모찌구이?는 그냥 그랬음치즈맛이 많이안남
5.0,가성비 짱짱맨명란크림우동이랑 야끼모찌 짱 맛있었어요오픈 맞춰서 방문해가지구 겨울에 코타츠 자리까지 앉았더니 매우 만족!
5.0,
5.0,요즘 7천원으로 이정도 퀄리티면 매우 만족 가게도 깔끔
3.0,"+ 추천: 무난한 일본 가정식. 아끼모찌만 색다른 느낌.- 비추천: 좁은 좌석 간격. 웨이팅이 있다면 굳이?[메뉴: 소고기 덮밥, 연어한마리 덮밥, 스키샤브, 야끼모찌]"
5.0,goat Messi
5.0,
5.0,하 또올게요
3.0,좀 달다 웨이팅 아까움
5.0,넘 맛있었어용 ㅎㅎ
5.0,메시 우승!!
5.0,메시 월드컵 우승 기원
4.0,개인적으로 사케동은 평범함. 야끼모찌가 진짜 맛도리임.... 낮술 한잔 파는것도 좋음
3.0,속 편한 일본 가정식을 제공하는 집입니다만 서비스 관련해서 몇 가지 개선해야 할 점이 보입니다.- 저녁엔 대기 손님이 많은데 종업원이 크지 않은 목소리로 이름을 부를 뿐이라 손님 입장에서는 순서 놓치기가 쉽습니다. 대기앱을 사용하거나 적어도 대기 리스트에 적은 번호로 전화하면 어떨지요.- 좌식이 있는데 건장한 체격의 남성이 앉기엔 다소 좁습니다. 좌석 안내하기 전에 이런 점을 미리 알려주면 좋겠습니다.- 음료나 애피타이저 주문하면서 본 식사 전에 나오길 부탁하였는데 종업원이 잊어버린다는 등 사정으로 나오지 않는 경우가 있었습니다.아마도 서빙 인력이 많지 않다보니 이러한 문제가 발생한 것으로 보이는데 개선의 여지가 있어 보여 길게 적었습니다.
4.0,
4.0,
4.0,스키야끼랑 야끼모찌 먹았는데 둘 다 존맛입니다국물이 조금 달긴 한데 일식이 원래 좀 다니까 그거 감안하면 맛있어요 재방문 의사 완전 있습니다
4.0,항상 잘 먹고 있습니다.편안하게 끼니를 해결할 수 있는 식당. 낡은 감이 있는 식기만 교체해주시면 정말 좋을 것 같다... 꾸준히 잘 가고 있어요
3.0,.깔끔하고 맛있음.모찌 필수-평일 점심에 웨이팅이 있음-다소 평범하다고 느낌
3.0,"닭고기덮밥, 뭔가 킥이 있기 어려운 메뉴라 무난함. 직원분이 매우 친절하고 나무 식기가 오래 쓴 느낌임. 화장실 시설이 좋음."
4.0,깔끔쓰
4.0,스키나베먹었습니다간은세지않고 심심한편이였어요매우친절하지만 조금 기다리셔야 음식이 나온답니다 추천드려요!
4.0,전체적으로 메뉴들 가격이 저렴해요 연어덮밥도 맛있고요! 다만 칠이 다 벗겨진 오래되어 보이는 나무식기는 바꿔주셨으면 하는 작은 소망이...ㅠ
5.0,
5.0,덮밥에 존재감 강한 양파를 싫어하는데 여기는 적당히 식감은 살아있으면서 음식 전체적인 맛과 어우러져서 정말 좋았어요! 소고기덮밥=불고기덮밥! 야끼모찌는 맛없없 메뉴! 혼밥러를 위한 메뉴 구성에 배려가 보여요!
4.0,가격 저렴하고 맛 괜찮아요 혼밥 하는 분들이 많아서 엄청 조용한 분위기에요!
5.0,넘 맛있어용 ><>< 가격도 저렴하고 양도 많고 만족스러운 식사옸습니당
5.0,앙까라메시 앙까라메시 앙까라메시
5.0,수제 야끼모찌 미쳤어요;;
5.0,"야끼모찌!!!!!!!감자 + 모짜렐라치즈 + 버터 조합먹기도 전에 이미 예상했지만 진짜 맛있음!!!스키샤브도 푸짐하고 맛있다생연어덮밥, 명란크림우동도 궁금 또 갈 것!!!"
4.0,
5.0,
5.0,"주변 직장인들의 소중한 가성비 밥집.가성비 중에 ‘성(퀄리티)’이 높은 음식.숙성한 생연어를 몸통, 꼬리, 뱃살 골고루맛볼 수 있는 한마리 연어덮밥 강추.오야꼬동과 규동도곱배기로 먹어도 쑥쑥 들어가는 마성이 있다."
4.0,반주 있음(1500원) 코타츠 자리 소중..
3.0,
4.0,맛있고 따듯하고 배부르다. 저녁 혼밥러에게 서비스로 주는 한입맥주가 있어 귀엽고 특별하다. 스키샤브 가격과 구성이 만족스럽다.
2.0,기대에 못 미침. 옆자리와 막아주는 가림판 하나 없이 앉히는데 정말 부담스러움. 맛도 기대 이하
3.0,쏘쏘~
2.0,기대를 엄청하고 갔는데 싼맛외엔 그다지...입장과 동시에 일하시는분들 다들 낮빛이 어두움소고기덮밥 닭고기덮밥을 시켰는데 좀 짠듯미소시루는 다 식어 빠져있고 (원래 국이 뜨근해야 맛있는 법인데)사장님께서 인테리어 하나 컵하나 신경쓴게 조금 돋보임
5.0,
3.0,정갈하게 나오지만특별하지는 않았다
5.0,
5.0,맛있게 먹고 갑니다.또올게요
5.0,맛있어용
1.0,"맛도 그냥저냥 흔해빠진 맛. 안에 자리가 몇개나 있어도 더운날씨에 밖에서 오래 기다리게 하고, 기다려야 하는 장소는 벌레 천지, 천장은 진짜 대박임.가까워서 가끔 왔는데 안오려고요"
3.0,스키야끼는 어딘가 2%부족한 맛이라 아쉽습니다.
5.0,근래에 먹은 사케동 중에 제일 맛있게 먹었습니다. 밥이 맛있어요. 국도 간이 잘 되어 있어서 군더더기 없이 깔끔했네요.
5.0,"시킨 음식들 다 맛있고, 무엇보다 친절하셔서 넘넘 좋았음!"
5.0,죤맛 연어 진짜 양많고 맛있어유 그리궁 사이드에 야끼모찐가 그것도 넘 맛있어용 푸하항 무야호
4.0,정갈하고 맛도 괜찮습니다 단 메뉴별로 조금 편차가 있어요
4.0,"<2021년 2월 평일 저녁 방문>Upside: 기본 이상의 카츠, 정갈하고 깔끔한 맛Downside: 다닥다닥 붙어 코로나19 시대에는 적합하지 않은 공간"
5.0,맛있어요
4.0,맛은 정말 맛있지만 곱빼기를 시키면 소스가 부족해요..맛은 좋아요~
4.0,사케동에서 연어의 한가지 부위만 먹었는데 뱃살이랑 꼬리 부분도 생각보다 맛있네용
3.0,스키샤브는 규동고기 똑같은거말고 좋은걸로 써주세요!
5.0,맛있어요!!
5.0,fc메쉬에서 왔습니다메시메시 파이팅!
5.0,코타츠 너무 따뜻했어요ㅠㅠ 음식도 맛있어요!
5.0,가격도 양도 맛도 다 괜찮았음ㄷ
1.0,처음 음식나오는데 락교에 깍두기 떨어져있는 흔적이 오래되서 말라서 락교인지 깍두기 락교인지 찜찜한 상태로 테이블로왔는데..내 성격상 식당에서 머리카락쯤 실수로 나올수있지 하고 먹는성격이여서 아무말없이 테이블 옆으로 빼두고 밥먹고있는데야끼모찌먹는데..이건아니다싶어서 직원불러서 이정도면 음식이 탄수준아닌가요?물었는데 이정도는 타는음식이라고한다.. 기가차서 내돈주고먹는데 탄음식 먹어야되나 싶어서 다시는 안간다..찜찜한게 밥먹기시작해서 이런거까지 먹어야되나싶어서 남기고 나왔다
5.0,성수동 최애 일식집
5.0,야끼모찌*도* 맛있어용ㅎㅎ 또가고싶어요
5.0,너무 맛잇어요 또 올거에욥
5.0,"명란크림우동도 너무 맛있고, 제가 연어를 정말 좋아하는데요!연어덮밥사랑입니다~ 제대로 포식하고 왔습니다 ㅠㅠ 또 먹고 싶네요"
5.0,"별점 높길래 어떤 곳인가 궁금해서 가봤는데 진짜 그럴만한 곳이였네요..ㅋㅋㅋㅋㅋ가격도 일단 근처대비 저렴한 편이고 근데 그 가격에 비해서 음식 퀄리티가 너무 좋아요ㅠ직원분이 음식 설명도 간단하게 해주시는데 그런 서비스나, 매장 분위기도 너무 크지 않아서 오히려 정감있고 좋네용:) 앞으로 이쪽 올일 있으면 여기만 올거 같아요!!"
5.0,맛있었습니다. 항상 느끼는 거지만 진짜 연어덮밥은 옳아요
5.0,맛은 최고. 음식에 정성이 느껴져서 좋아요. 코로나 대비 환기 자주시켜 주시고 문좀 열어주시면 더 좋을듯 해요
5.0,
3.0,다른 음식을 안 먹어봐서 모르겠지만 왜 평점이 좋은지 잘 모르겠네요 연어덮밥 맛있다는 평이 밑에 있는데 연어는 그냥 다른 식당의 연어 덮밥과 다름 없고 밥이 질고 약간 떡 같아서 개인적으로 별로였습니다.
5.0,정말 만족스러웠던 식사였습니다!!
5.0,"주말에 왔다가 맛있어서, 점심에 또왔는데, 딱 적당이 맛, 인테리어 조화로운곳!!"
5.0,연어덥밥 진짜 존맛탱입니다 꼭드세요
4.0,맛있구 직원분들 다 너무 친절하심!
5.0,
5.0,양도 많고 맛있고 가격도 좋아요!
5.0,맛있어요
5.0,최고 짱맛. 가격대비 훌륭
5.0,코타츠의 따뜻함!
5.0,깔끔한 식사신선한 재료정성을 담은 음식딱 한잔 맥주최고예용
5.0,넘무 마싯엉 ㅠㅠ 또 가야지 ㅠ
