rating,review
1.0,밥먹으러 갔는데술도 못마시는데 술 무조건 주문해야하고… 오뎅국물 쏟았는데 직원들 닦아주는거 도와주긴 커녕 냅킨도 안가져줌 너무 불친절
3.0,"일본 분위기나고 맛있음특히 후추후추 닭튀김 맛있음근데 주류 필수 주문이 아쉬움물론 넌알코올도 있긴 했지만,,,음식만 놓고 보면 4점!"
4.0,"23.8.12 (토) 오후 2시쯤 방문.일본 이국적 분위기 낭낭한 공간.일식 돈카츠+경양식 소스 퓨젼 느낌.카린지 특유의 상큼하고 장난스러운 맛이 난다.양이 적은 편이라 저는 오히려 좋았으나 성인 남자분들은 성에 안 차실 듯,,!"
3.0,그럭저럭 무난.대부분이 쪼매난 바 테이블.밥공기가 되게 작다.(리필가능)김치나베머시기? 는 달다.
1.0,"돈까스 밑반찬의 부재, 적은 양, 비싼 가격, 흔한 맛,화장실 내부 바퀴벌레. 이 곳은 절대 좋을 수 없습니다."
2.0,카린지 카레는 옛날에 맛있게 먹었는데함바그랑... 아무튼 안주들이 다 미니어쳐인데 걍 그럼.
5.0,카츠산도 필수 오뎅탕도 필수 이것저것 다 시켜먹고싶은곳! 디자인 구경하러갔다가 입도 즐거웠습니다
5.0,"점심으로 혼밥했는데 넘 깔끔하고 맛있었어요돈까스 진짜 잘 튀기시구,,,분위기 좋고 친절하심"
3.0,성수동에서 2차로 방문하기 좋은 술집
4.0,멀리서 찾아와서 먹을만한 가치가 있는 돈까스집
4.0,저녁 린가네 스낵바 방문부담없는 가격에 퇴근하고 술 한잔 하고 싶을때 편히 들리기 좋은 술집이다.양도 꽤 돼서 저녁밥 먹을 겸 술도 마시기 딱 좋다.분위기도 좋다.
4.0,분위기 좋습니다 일본감성 낙낙하고 음식도 깔끔하고 맛있어요 카레도 맛있게 잘먹었는데 특별한 맛은 아니라 아쉬웠어요
1.0,개비쌈. 이자카야로 가려면 저녁 먹고 가야함.
5.0,까스가 ㅈㄴ맛있음 고기 부드럽고 단백함
5.0,저녁에 가고 너무 맛있어서 다음 날 혼자 돈카츠먹으러 갔습니다..
4.0,"분위기 짱이에요,,,"
4.0,무난무난친절해요
5.0,맛있어요!!
3.0,분위기 인테리어 굿맛은 무난
1.0,와... 하이볼 내가 타도 이렇진 않을텐데..ㄹㅇ 술에 물 말아줌....다른건 모르겠고 오뎅 어쩌구 먹었는데먹다 뱉었음 ;;;;;; 뭐지 이 맛은;;;일단 잊을 순 없을 것 같아요!
5.0,성수 혼자 방문할 때마다 항상 카레 먹으러 가는 곳입니다. 정말 맛있고 분위기고 최고입니다
3.0,저녁엔 카레 아예 안 팔고 술이랑 술 안주만 팝니다... 리뷰에 아무도 상세히 안 적으셨길래 남겨봐요저희말고 다른 팀도 카레집인줄 알고 왔다가 나가더라구요 참고로 안주 가성비는 별로입니다... 좀 짠데 그럭저럭 먹을만했고 분위기는 일본 여행 온 분위기라 그건 좋았어요
5.0,점심시간에 맛있는거 먹고싶은날 가요ㅋㅋㅋㅋ 저렴한편은 아니지만 맛있고 양도 많고 만족스러워요! 반찬으로 나오는 가지 사랑합니다❣️
5.0,가격은 싸다할 순 없지만분위기와 맛이 좋다저녁에 스낵바로 바뀌는게 정말 마음에 듬
5.0,
3.0,"토마토 카레를 잘 쓰는 곳. 인생 카레정도는 아님. 일본가정식 맛을 잘 살리긴 했지만 한국인에겐 좀 달고 돈가츠도 주변 가게들에 비하면 특별하지 않음. 분위기는 매우 특이해서 인스타 올리기는 좋을 듯하나, 맛과 가성비는 (괜찮지만) 어딘가 아쉬운 편."
3.0,"포크 웰링턴은 처음 먹어봤는데 아쉬웠습니다. 고기와 깻잎, 튀김옷이 3단분리돼서 따로따로 집어먹어야 했어요. 시금치 소스는 맛있었습니다."
2.0,특별한 맛은 아니에요
5.0,지인의 인생카레집이래서 가봤더니 대만족. 튀김도 꽤 괜찮은!
4.0,
5.0,"분위기, 맛, 가격 다 좋아요~"
5.0,먹을만하네요
3.0,
5.0,카레 너무 맛있어요!
4.0,멘치카츠 추가해서 카린지카츠카레 먹엇는데 나름 맛있음리필도 되고 반찬도 맛있어서 ㄱㅊㄱㅊ
3.0,보통
3.0,버터치킨카레가 진짜입니다… 다른건 그냥 그랬는데 버터치킨카레는 존맛탱
5.0,
5.0,모든 메뉴 다 맛있어요!
4.0,평일 금요일 저녁 7시 이후 방문했을 때 마지막 자리 하나 있었고 모두 만석이었음. 버터치킨카레와 카린지카츠카레(토마토 카레) 주문함. 커리와 밥 리필이 가능함. 토마토 카레는 생각보다 새콤한 맛이 강했고 버터치킨 카레는 굉장히 부드러웠음. 커리를 좋아해서 둘 다 맛이 괜찮았음. 카츠산도도 정갈하게 잘 나옴. 서비스도 괜찮고 음식도 전반적으로 괜찮은 편이라 한번 쯤 방문해도 좋다고 생각함.
4.0,"메뉴 : 카린지카츠카레, 버터치킨카레맛 : 카린지카츠카레는 토마토 맛이 섞인 카레. 맛있었음. 카츠는 등심이어서 야ㅏㅏㅏ악간 퍽퍽하지만 카레에 찍어먹어서 많이 느껴지진 않음. 버터치킨카레는 치즈가 들어있고 닭고기튀김이 두개 올려져 나오는데 굉장히 부드러웠음.총평 : 일요일 한시 좀 안되게 갔는데 웨이팅 있었음. 나갈때도 밖에서 기다리는 사람 있었음. 웨이팅 존에 난로가 안켜져 있어서 낮에도 켜줬으면 좋겠음..ㅠ"
5.0,버터치킨이 진짜 꾸덕하니 맛있어요
1.0,"고스미돈가스랑 카츠카레 먹었는데요!고스미돈가스가 육안상으로도 안 익어보이고 씹었더니 너무 물컹해서 직원분께 여쭤보았더니고기 부위가 달라서? 원래 그런 것이라 하더라구요돈가스를 엄청 좋아해서 정말 다양한 돈가스집을 많이 가봤는데 이런 경우는 처음이라 조금 당황했지만, 익은 것이라고 하시니까 그런가보다 하고 넘겼어요그러고 안 익어보이는 색의 돼지고기를 보고 식욕이 생기지 않아 그 뒤로 고스미돈가스는 먹지 못 했습니다...ㅠ집에 와서 다른 후기를 보니 돈가스 단면이 제가 먹은 돈가스와 다르게 하얗게 잘 익어있더라구요...제가 받은 돈가스가 안 익은 게 맞았던 것 같습니다... 안 익었은 것 같다는 컴플레인을 받고 가게측에서 확인을 잘 해주셨으면 좋았겠다는 생각이 듭니다!! :("
5.0,샌드도 맛있고 돈까스도 맛있고 카레도 맛있어서 또 갈듯 합니다
5.0,"담백하고 부드럽고 칼칼하게 맛있었다. 스트레스 받은 하루, 허기짐을 달래기 적당해보여 들어갔는데 과장 좀 보태자면 영혼을 달래주는 카레였다. 버터크림치킨카레? 강추❤"
2.0,이렇게 줄서는 이유를 모르겠다평범.
2.0,맛은 별로.
4.0,혹시 고수를 좋아하시나요? 그럼 여기 추천! 생각보다 사람이 많아요
5.0,
2.0,카레가 깊은 맛은 하나도 없고 토마토 맛만 나네요...
3.0,디자인이 다한 곳! 귀엽고 일본풍 느낌이 먹는내내 여행 온 것 같고 좋은데 맛은 평범..?
5.0,대박임.
5.0,맛있게 잘 먹었습니다.
5.0,맛있어요
3.0,맛있긴한데 호들갑떨정도는 아닌거같다
4.0,버터카레가 존맛….
5.0,"정말 맛있었어요! 그래서 먹으면서 계속 놀랐던 것 같아요! 메뉴도 많이 없어도 상관 없을 정도로요! 저번에는 웨이팅 실패로 못먹었는데, 2번째 도전에 성공해서 맛있게 먹고 갑니다 :) 추천이요!"
5.0,아보카도가 짠맛도 잘잡아주고가지밑반찬 넘맛있음!!난 여기 추천~ 또가고싶다ㅠ
1.0,가격에 비해서 맛과 양은... 직원들 시간만 나면 가게 바로 옆에 모여서 맨손으로 담배피던데 손님 입장에서 별로 믿음직스럽진 않았네요 인스타 피드 하나 채우고 싶으시다면 방문하시는 것도 나쁘지 않아요
5.0,"대기 종종 많은 거 빼곤 다 좋은 듯, 맛도 이 가격에 이 정도면 좋고 직원분들 다들 친절하셔서 좋았어요. 좋아하는 음악도 많이 나오고.. 처음이면 시그니처나 추천메뉴로 드셔보세요."
3.0,
4.0,"버터치킨카레는 맛있는데, 다른건 쏘쏘가지반찬은 내서타일 :)"
4.0,맛있지만 밥이 아쉽뭔가 밥알이 둥둥떠다니는맛?고스미돈가쓰 넘마싯숴~!~!~
5.0,카레가 정말정말 맛있었어요 웨이팅이 앞에 5팀정도 있었는데 음식이 빨리나오니 회전율이 좋아요
4.0,
4.0,버블시대의 일본을 연상케하는 영악한 디자인과 속칭 인싸스러운 메뉴선정. 하지만 어설픈 접객과 더불어 엉성하게 조립된듯한 맛이 아쉬움을 남긴다. 경험으로선 좋지만 단골이 되기엔 글쎄.
3.0,사람이 좀 많아서 조용한 분위기는 아니었어요! 카레는 맛있는데 튀김은 조금 느끼했습니다!
4.0,기존카레랑 색다른 느낌이여서 좋았어요
2.0,인스타카르텔맛집 카레맛있는건 모르겠는데요
2.0,이 가격주고 이정도인것이 재료값 탓이라면 이해해보겠음.분위기가 일단 모든걸 용서해서 굳이 근처에서 먹을꺼없으면 갈 의향있음
4.0,가야는이유 : 감각있는 디자인과 안정된 맛의 커리안가는이유 : 찐함만 기억에 남는 맛카린지카츠카레 : 토마토 맛이 많이 느껴지는 커리와 커리집치고는 꽤 괜찮은 두툼한 로스카츠
5.0,
5.0,카레 원탑
4.0,"붐빌 시간에 일행이 도착 못한 상황이라 주문 못하고 있었는데, 밖은 덥다고 안에 자리내어 주고 기다려 주신 직원 분 넘 고마웠어요! ㅠ 맛도 최고 양도 훌륭!"
5.0,"인테리어가 네모네모 귀엽습니다평일 라스트오더 임박해서 가니 기다리지않아서 좋았습니다. 고수키마카레가 제일 맛있었습니다,,또 갈거에요,,,"
4.0,
3.0,기다려서 먹을 맛은 아닌데 맛없진 않고 공간이 감각있어서 왜 오는지는 알 것 같아요.. 흠... 그치만 기다려서 먹을 생각은 없어요.
3.0,"맛은 괜찮아요! 근처에 있다면 몇번 갈 수도 있지만, 굳이 먼 곳에서 찾아갈만한 맛은 아니라고 생각해요. 괜찮지만 특별하지는 않습니다."
3.0,생각보다 별로네요ㅠㅠ 밥은 차고 돈까스도 살짝 질겨서 잘 안끊어지더라구요 그래도 토마토카레는 맛있었습니다.. 아보카도카레는 사진찍기용인거같아요 직원분들은 친절해요!
1.0,찬밥에 카레라이스 실화에요...? ㅠ 진짜 그냥 사진찍기용 ㅠ 음식맛에 신경 더 쓰셔야할듯 .. 오래가시려면
4.0,약간 짠 느낌이 있지만 부드러운 아보카도랑 잘어우러져서 결론은 맛있음! 모양도 너무 정갈하니 예쁘게나와서 기분이 좋다. 양이 적은듯 하지만 다먹고나면 배부름. 한 1500-2000원만 더 쌌으면 진짜 별 다섯갠데 가격이 약간 아쉬움. 그래도 레트로느낌의 인테리어도 좋고 직원분들도 다 친절하심 재방문의사 예스
5.0,"바로 밑에 후기 쓰신 분이랑 같은 날 방문했던 것 같은데 ㅋㅋㅋㅋㅋㅋㅋ 제가 방문했을 때도 장국 쏟으신 분 있었어요 근데 직원분들이 다친 데 없으시냐고 물어보시고 닦아드릴까요? 이렇게 말씀하시는 게 옆에서 들리더라구요 엄청 친절하셨습니다! 별점이 너무 별로라 기대를안 했는데, 토마토카레랑 돈까스랑 다 정말 맛있어요 자꾸 생각나는 맛.. 좀 짜긴 한데 소스 조금 + 밥 많이 이렇게 먹으면 괜찮더라구요! 특히 돈까스가 기름층 + 살코기 이 비율이 기가 막혀서.. 하나도 안 퍽퍽하고 진짜 맛있습니다 ㅠㅠ 재방문 의사 있어요!"
5.0,"일단 직원분들 너무 친절하세요! 맛있게 먹어도 서비스가 엉망이면 다시는 가기 싫어지는데 여긴 서비스 최고! 로스카츠, 아보카도키마카레, 카츠샌드 세가지 시켰는데 다 맛있게 먹고 왔어요. 로스카츠는 두툼한데 전혀 안 질기고 키마카레는 간이 좀 센 편인데 아보카도가 잘 잡아줘서 맛있게 먹었고 카츠샌드는 양이 두조각뿐이라 아쉬웠어요 ㅠㅠ 익숙한 햄버거 소스에 두꺼운 돈까스는 맛 없을수가 없는 조합이라.. 와사비인지 겨자인지 같이 넣어주셔서 느끼하지않게 잘 먹을 수 있었어요! 그리고 샐러드에 뿌려먹는 옥수수레몬소스는 제가 소스 레시피를 받고싶을 정도로 맛있었어요,,샐러드 그릇 비면 더 드릴까요? 하고 먼저 물어봐주시고 제가 먹다가 장국 쏟았는데도 저부터 괜찮냐고 물어봐주시고 ,, 감동~ 예 같이 온 남자친구보다 더 친절했습니다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ성수 오면 꼭 가보세용 ! 사진도 잘 나와서 인스타 업로드 각"
1.0,가성비야 됐고 돈까스 너무 질겨요.. 분위기는 괜찮음...
2.0,그냥 뭐 성수동 평균답게 실속없는 집. 멘치가스 밀가루가 반이에요...하지만 친절했다.
1.0,그냥저냥 카레맛과 카츠...솔직히 이가격에 먹을만한 맛은 아님몇천원 더 주고 더 맛있는 카츠 먹으러 떠날거임한번은 먹을만한 맛
3.0,밥이 너무 질어서 맛이 덜했음 ㅠㅠㅠㅠ 카레소스와 돈가스는 맛났어요
1.0,5시 15분부터 브레이크끝난다고 5시 13분에 도착해서 들어가려니까 나가서 기다리라고 하는 융통성 1도없는후숙 안된 아보카도 덮밥팔고 누린내나는 돈까스파는 성수동 최악 밥집! 다시는 안감 극혐2시 20분에 가도 2시에 가도 다팔려서 브레이크 시작했다고 나가라고함 ㅋㅋㅋㅋㅋ 브레이크는 3시부터인데 그럼 브레이크는 왜만듦?
3.0,
4.0,2시에 갔더니 이미 일찍이 아보카도 키미카레랑 토마토카레 스페셜? 은 품절 ㅜ 신메뉴 버터치킨커리도 품절 ㅜ 다품절이야.. ㅜㅜㅠ결국 그냥  토마토카츠카레랑 로스카츠 먹었는데로스카츠가 진짜 대박 맛있었음 내부 인테리어나 분위기도 독특하고 좋았고다만 카레는 좀 강한 느낌인데 호불호 갈릴수도 ㅠ카츠카레에 카츠보다 로스카츠가 10존맛멀어서 2번 갈지는 모르겠지만 1번은 가볼만함 맛있고 좋았음 웨이팅1시간은 필수
5.0,돈카츠 진짜 두껍고 맛있어요직원분들도 친절하고 완전 만족하고 나왔습니당
5.0,저는 돈까스가 정말 맛있었어요~직원분들도 친절하게 설명해주시고 분위기도 좋고재방문의사 있습니다 :)
5.0,이번에 친구랑 또 갈거에요!! 전 너무 대만족
1.0,주말에갔더니 조기마감이라며 키마카레 자체가 품절. 평일 낮2시도 안됐는데 아보카도키마카레 품절. 아보카도 후숙이 덜 됐다고............. 카레가 맵고짜고 자극적입니다. 향신료항도 강해요. 직원들은 친절. 샐러드 리필가능해서 좋았네요
1.0,일식집이라 일본식으로 대답하는건 그렇다칩시다뭐 홍대나 상수도 그런데요 뭐.. 그런데말입니다비싼돈주고 먹을만한곳은 아닌거같애요.. 돈까스맛도가격대비 퀄리티 떨어지구요.. 결론은 서비스질개선이 필요함
1.0,돈까스에서 누린내대박... 직원들인지 한명인지 대답을 하잇 하잇 이럼.. 듣기싫어죽겠음. 만얼마주고 이런 잡내고기튀김 먹은게 후회됨..
1.0,"도대체 여길 왜가나요... 진짜 왜만하면 후기 안쓰는데오늘같이 폭염에 임산부인데 오프닝 11:30전에 주문을 받고30분 넘어도 한꺼번에 안받고 한팀씩 들여보내놓고는 3분넘게 또 팀마다 밖에서 대기.. 들어가니까 머신으로 셀프주문!(그럴거면 왜 팀마다 따로 대기를 거는지??) 심지어 안에 따로 의자도 있는데 사람들 다 밖에서 대기. 적어도 준비 덜되도 첫 주문 받는 팀들은 먼저 들여보내서 않아있으면 안되나요!??? 노약자 임산부 어린아이들 절대 가면 후회함.이래놓고 맛이 있으면 말을안합니다.. 아보카도는 모양때문인지 완전 후숙도 안되서 잘 섞이지도 않고, 그나마 돈까스나 낫지만 줄서서 만원 넘게 주고 살 맛 아님.심지어 샐러드 2그릇 리필해줘야 될거 한그릇주고 ‘한그릇 더드려요??’ 이럼... 포방터 돈까스도 이딴식으오 운영안 할듯 종업원이 그좁은데 6명인데 멀뚱멀뚱.. 최악"
5.0,
